/home/dominik/Population-Genetics/Programs/cpp_programs/src/.libs/lt-moran_model_boundary_mutation -n 100 -t 10000000 -m 0.1 
Analyze jump 60900000; time 9270088.1;   64 to   63.
Analyze jump 61000000; time 9281853.0;   20 to   19.
Analyze jump 61100000; time 9296824.4;   98 to   97.
Analyze jump 61200000; time 9315986.3;   84 to   85.
Analyze jump 61300000; time 9330070.8;   90 to   91.
Analyze jump 61400000; time 9344549.1;   36 to   37.
Analyze jump 61500000; time 9357444.0;   78 to   79.
Analyze jump 61600000; time 9373095.5;   94 to   93.
Analyze jump 61700000; time 9386547.1;   18 to   19.
Analyze jump 61800000; time 9397793.7;   84 to   85.
Analyze jump 61900000; time 9409375.8;  100 to   99.
Analyze jump 62000000; time 9424613.3;   36 to   37.
Analyze jump 62100000; time 9438059.7;   90 to   91.
Analyze jump 62200000; time 9447933.2;   80 to   79.
Analyze jump 62300000; time 9460398.9;   40 to   39.
Analyze jump 62400000; time 9478866.0;   92 to   91.
Analyze jump 62500000; time 9495897.8;   22 to   23.
Analyze jump 62600000; time 9507863.9;   52 to   53.
Analyze jump 62700000; time 9521010.0;   22 to   23.
Analyze jump 62800000; time 9535748.6;   84 to   85.
Analyze jump 62900000; time 9548085.5;   76 to   75.
Analyze jump 63000000; time 9564042.3;   16 to   15.
Analyze jump 63100000; time 9582583.9;   52 to   51.
Analyze jump 63200000; time 9599338.2;   12 to   11.
Analyze jump 63300000; time 9614459.8;   16 to   15.
Analyze jump 63400000; time 9628042.1;   70 to   69.
Analyze jump 63500000; time 9644959.2;   16 to   15.
Analyze jump 63600000; time 9658350.6;   96 to   95.
Analyze jump 63700000; time 9673003.0;    6 to    5.
Analyze jump 63800000; time 9686556.1;   78 to   79.
Analyze jump 63900000; time 9703713.2;    8 to    9.
Analyze jump 64000000; time 9716405.4;   56 to   55.
Analyze jump 64100000; time 9734509.6;   24 to   25.
Analyze jump 64200000; time 9747820.2;   12 to   11.
Analyze jump 64300000; time 9761633.5;   56 to   55.
Analyze jump 64400000; time 9775418.2;   86 to   87.
Analyze jump 64500000; time 9791171.7;   52 to   53.
Analyze jump 64600000; time 9803556.3;   66 to   65.
Analyze jump 64700000; time 9825508.1;   30 to   29.
Analyze jump 64800000; time 9842597.8;   88 to   89.
Analyze jump 64900000; time 9860745.4;   46 to   47.
Analyze jump 65000000; time 9875776.7;   94 to   95.
Analyze jump 65100000; time 9891103.6;   54 to   53.
Analyze jump 65200000; time 9908519.8;    6 to    7.
Analyze jump 65300000; time 9928064.0;   38 to   39.
Analyze jump 65400000; time 9941271.5;   38 to   37.
Analyze jump 65500000; time 9953583.2;   88 to   87.
Analyze jump 65600000; time 9973305.6;   84 to   85.
Analyze jump 65700000; time 9990966.2;   14 to   13.
Average hitting times.
    0.00000   10.01966   10.53149   11.04522   11.55689   12.07971   12.63104   13.16604   13.71737   14.25952   14.76164   15.32617   15.86539   16.37427   16.94463   17.49601   18.05297   18.66003   19.24981   19.86958   20.38388   20.95512   21.54820   22.14065   22.74710   23.32451   23.92265   24.51056   25.10004   25.68010   26.25621   26.88789   27.60571   28.28375   28.88212   29.50280   30.09789   30.72841   31.39216   32.02347   32.75740   33.47730   34.18696   34.84643   35.55236   36.24842   37.05978   37.86430   38.64360   39.47422   40.13116   40.94386   41.70904   42.55892   43.41836   44.30066   45.07763   45.94288   46.91706   47.83985   48.71373   49.68444   50.57975   51.61178   52.42171   53.46735   54.42270   55.34967   56.32335   57.40366   58.44572   59.63727   60.70830   61.71202   62.75798   63.98974   65.13307   66.17473   67.47071   68.43522   69.76164   70.92945   72.36961   73.83793   75.09792   76.44033   77.98387   79.54777   81.04581   82.43471   84.00363   85.77499   87.32743   89.29840   91.42701   93.63298   96.18630   98.62156  101.58255  104.80147  109.36974
    0.50596    0.00000    0.50358    0.75916    1.07397    1.42980    1.80854    2.21711    2.64591    3.08150    3.52916    3.98288    4.45677    4.91755    5.40095    5.88614    6.37686    6.90238    7.41434    7.93744    8.42190    8.97317    9.51853   10.06809   10.63934   11.17364   11.73255   12.31693   12.90099   13.45263   14.01737   14.62891   15.32079   15.96616   16.55776   17.18935   17.79873   18.41908   19.02772   19.68652   20.33597   21.01838   21.67988   22.30356   22.97647   23.63059   24.40538   25.13886   25.90460   26.70097   27.38993   28.13489   28.88515   29.65308   30.49438   31.30879   32.08366   32.90697   33.85023   34.69732   35.53305   36.45455   37.31731   38.33395   39.11691   40.21426   41.18648   42.13621   43.10859   44.13651   45.15874   46.30599   47.39690   48.34785   49.38196   50.56541   51.71198   52.73041   54.01015   55.01406   56.32207   57.50143   58.95151   60.37820   61.64119   63.00561   64.54063   66.04479   67.52359   68.85597   70.43421   72.22489   73.80062   75.80790   77.91924   80.09169   82.60719   85.03153   87.94192   91.11425   95.69358
    0.76030    0.25585    0.00000    0.25558    0.42874    0.65962    0.93360    1.24232    1.58131    1.93480    2.30627    2.69114    3.09590    3.51592    3.93651    4.37159    4.82144    5.29713    5.75977    6.23762    6.70069    7.20635    7.71974    8.23260    8.76657    9.26233    9.76705   10.31827   10.83276   11.36934   11.89995   12.48433   13.12656   13.72618   14.29466   14.88676   15.48543   16.05425   16.64596   17.26376   17.89911   18.57084   19.21384   19.83612   20.49769   21.13785   21.87724   22.60556   23.33819   24.10159   24.76664   25.50807   26.23789   26.96175   27.79235   28.60187   29.32566   30.07498   30.96479   31.78118   32.61196   33.48892   34.33172   35.32544   36.12394   37.21066   38.20446   39.15924   40.08690   41.09960   42.12975   43.22794   44.32613   45.21667   46.24205   47.41773   48.54224   49.55476   50.83085   51.82676   53.10328   54.30090   55.76616   57.12338   58.37517   59.62681   61.16169   62.66728   64.04784   65.34619   66.92681   68.57210   70.17577   72.15146   74.25741   76.42528   78.98567   81.37272   84.24050   87.40834   91.99633
    1.18325    0.42648    0.17178    0.00000    0.17211    0.30220    0.48539    0.71149    0.97148    1.25527    1.56498    1.89220    2.23582    2.59965    2.97220    3.35981    3.76081    4.18654    4.60274    5.03521    5.45590    5.91384    6.37801    6.85503    7.34944    7.81956    8.29503    8.81136    9.29744    9.80417   10.29648   10.85457   11.45893   12.00971   12.52134   13.09289   13.68269   14.21247   14.80130   15.40451   16.01661   16.67227   17.30484   17.89545   18.52650   19.13974   19.86054   20.56077   21.28597   22.05836   22.70243   23.42392   24.12649   24.82342   25.64057   26.40884   27.12923   27.84893   28.70307   29.52816   30.32801   31.18189   31.99461   32.91938   33.68129   34.72064   35.70338   36.63843   37.58304   38.59369   39.58568   40.66778   41.73622   42.62738   43.64549   44.81014   45.80803   46.79509   48.08639   49.08259   50.32090   51.52218   52.93984   54.26568   55.50946   56.73007   58.26729   59.74679   61.11414   62.38289   63.96508   65.61156   67.23341   69.24165   71.40749   73.49264   76.02423   78.44354   81.34306   84.47965   89.10078
    1.65272    0.70034    0.30274    0.13038    0.00000    0.13003    0.23554    0.38880    0.58139    0.80500    1.05505    1.33028    1.62459    1.93946    2.26509    2.61117    2.97498    3.35236    3.73246    4.12686    4.51732    4.93723    5.36249    5.79621    6.26176    6.70682    7.16101    7.64230    8.10645    8.59163    9.06335    9.58656   10.14700   10.67754   11.16857   11.70752   12.26481   12.78087   13.34324   13.93608   14.52316   15.14749   15.75639   16.31620   16.92340   17.53681   18.26067   18.91694   19.57526   20.29033   20.94109   21.65250   22.33490   23.01162   23.81978   24.55212   25.24278   25.93351   26.73708   27.51144   28.27916   29.13192   29.88398   30.77646   31.55063   32.52619   33.47988   34.43849   35.35855   36.34390   37.31187   38.39981   39.43181   40.33972   41.34527   42.48654   43.48025   44.44175   45.69730   46.68667   47.94404   49.15309   50.55327   51.87585   53.09670   54.32236   55.84188   57.27773   58.68159   59.94938   61.52017   63.17905   64.73469   66.71189   68.90044   70.95309   73.40665   75.78094   78.59719   81.74545   86.27295
    2.13824    1.02832    0.50935    0.23550    0.10501    0.00000    0.10540    0.19429    0.32663    0.49482    0.69215    0.91731    1.16382    1.43422    1.71615    2.02347    2.34648    2.68266    3.03381    3.39964    3.76045    4.14018    4.53928    4.94269    5.37043    5.79634    6.21994    6.67639    7.11681    7.58273    8.03709    8.52080    9.04785    9.54786   10.02140   10.54225   11.06734   11.56839   12.10603   12.66894   13.22778   13.83648   14.40867   14.95360   15.55187   16.14177   16.82278   17.46637   18.10704   18.81494   19.46999   20.16863   20.81118   21.45694   22.26021   22.96746   23.65823   24.32413   25.09346   25.86587   26.63543   27.48442   28.20278   29.06397   29.85130   30.80334   31.75604   32.72574   33.60146   34.54026   35.48869   36.56401   37.57854   38.46827   39.45738   40.58025   41.55527   42.47272   43.64292   44.63746   45.89117   47.05878   48.43014   49.73997   50.89275   52.14453   53.58825   54.96142   56.34582   57.63810   59.19614   60.84246   62.39790   64.34810   66.50736   68.55207   70.96547   73.27460   76.12318   79.29558   83.79590
    2.63473    1.39100    0.76464    0.40230    0.19395    0.08859    0.00000    0.08868    0.16561    0.28233    0.43119    0.60743    0.81121    1.04060    1.28262    1.55170    1.83409    2.13416    2.44688    2.77795    3.11166    3.45809    3.82418    4.20411    4.60004    4.99968    5.41062    5.84085    6.24647    6.69549    7.12503    7.58649    8.08702    8.56637    9.02066    9.51319   10.01791   10.49996   11.00645   11.55664   12.09579   12.67275   13.23018   13.74572   14.32313   14.89434   15.53572   16.15318   16.78777   17.47277   18.11911   18.81335   19.43145   20.06142   20.86131   21.56472   22.24325   22.91159   23.66377   24.40187   25.14577   25.97738   26.71331   27.51680   28.29236   29.23423   30.16927   31.11163   31.99610   32.89043   33.80101   34.83787   35.84659   36.73911   37.70364   38.82268   39.77655   40.70679   41.85769   42.87077   44.05105   45.21343   46.54339   47.85125   49.02673   50.27476   51.68698   53.06876   54.48333   55.79461   57.30852   58.96402   60.47824   62.40698   64.50996   66.46554   68.90693   71.18936   73.98042   77.01628   81.51313
    3.15106    1.78368    1.05837    0.61454    0.33531    0.16548    0.07660    0.00000    0.07704    0.14524    0.24884    0.38241    0.54457    0.73351    0.93998    1.17223    1.41918    1.68718    1.96931    2.26755    2.57217    2.88684    3.22140    3.57097    3.93719    4.30911    4.69139    5.09098    5.48702    5.91134    6.33274    6.77204    7.24635    7.69893    8.13404    8.59776    9.09326    9.56410   10.05665   10.60222   11.13395   11.69749   12.24395   12.75430   13.31494   13.86728   14.49127   15.08794   15.69189   16.34020   16.96524   17.64603   18.25270   18.86972   19.63412   20.32027   20.96711   21.63494   22.38091   23.10968   23.84852   24.62580   25.35757   26.15515   26.92754   27.84100   28.74288   29.65036   30.53115   31.41592   32.26421   33.23945   34.18106   35.05735   36.01417   37.09725   38.06100   38.99195   40.12288   41.12106   42.28844   43.45134   44.77121   46.06549   47.20148   48.44260   49.81591   51.18313   52.59215   53.95352   55.45399   57.09822   58.60530   60.45735   62.54847   64.49665   66.91859   69.19696   71.93945   74.97210   79.45176
    3.67503    2.20044    1.38338    0.86498    0.51874    0.28898    0.14455    0.06777    0.00000    0.06803    0.12893    0.22356    0.34681    0.49738    0.66897    0.86703    1.08283    1.31893    1.57209    1.83973    2.11238    2.40087    2.70653    3.02847    3.37044    3.71979    4.07665    4.44134    4.81561    5.21145    5.61805    6.02660    6.47009    6.90513    7.32364    7.77086    8.23495    8.68798    9.15298    9.67538   10.18642   10.71517   11.25614   11.75807   12.30321   12.83191   13.43224   14.03442   14.62779   15.25920   15.88126   16.53138   17.10589   17.68983   18.42647   19.08727   19.71518   20.37123   21.09779   21.84522   22.54576   23.30547   24.01559   24.79017   25.59261   26.48885   27.37376   28.26120   29.10046   29.96304   30.78259   31.71877   32.64865   33.49897   34.50214   35.58490   36.54197   37.46642   38.55019   39.52709   40.61825   41.75020   43.04301   44.27675   45.41922   46.65914   48.02630   49.35801   50.69406   52.02775   53.48146   55.10721   56.63020   58.45336   60.53931   62.50233   64.87868   67.23024   69.95297   72.96183   77.42216
    4.18698    2.62655    1.73285    1.14176    0.73371    0.44887    0.25328    0.12891    0.06114    0.00000    0.06117    0.11692    0.20340    0.31805    0.45689    0.61915    0.80399    1.00909    1.23002    1.46777    1.71539    1.98095    2.26347    2.55830    2.87221    3.19282    3.52092    3.86328    4.22404    4.58584    4.96463    5.35610    5.77063    6.19301    6.59319    7.02397    7.45869    7.89443    8.33200    8.83307    9.31759    9.82354   10.33931   10.81762   11.34052   11.84699   12.41304   13.00642   13.56662   14.16887   14.75982   15.39476   15.94805   16.51783   17.21955   17.86281   18.48797   19.11907   19.83842   20.57139   21.27131   22.01667   22.70423   23.47002   24.23446   25.11566   25.96698   26.82751   27.64960   28.48064   29.28097   30.20817   31.13047   31.97258   32.94227   34.02113   34.97613   35.91579   36.99264   37.96844   39.04915   40.15877   41.41837   42.60300   43.72365   44.95435   46.29025   47.64505   48.94383   50.26558   51.70577   53.31473   54.84059   56.63616   58.70424   60.65628   63.03433   65.34777   68.04336   71.00423   75.47275
    4.70181    3.05467    2.09176    1.43850    0.97776    0.64270    0.39748    0.22755    0.11633    0.05560    0.00000    0.05570    0.10686    0.18705    0.29346    0.42412    0.57652    0.75035    0.94115    1.14870    1.37330    1.61135    1.86768    2.13945    2.42720    2.72446    3.02970    3.35305    3.69370    4.03319    4.38420    4.75653    5.14961    5.54549    5.92699    6.33056    6.75908    7.17620    7.60009    8.07589    8.55206    9.02157    9.52319    9.98441   10.48480   10.98060   11.51900   12.08011   12.61892   13.21132   13.78846   14.39923   14.94734   15.52545   16.19315   16.81257   17.43335   18.05265   18.74213   19.44836   20.11646   20.84857   21.52707   22.30810   23.06416   23.90957   24.72976   25.58810   26.39338   27.21538   28.00659   28.92987   29.83070   30.63473   31.60655   32.65129   33.59063   34.53147   35.57414   36.54669   37.64969   38.79189   40.06967   41.23367   42.34890   43.56735   44.87975   46.20986   47.50811   48.81586   50.26613   51.86311   53.37962   55.18172   57.20434   59.11640   61.48059   63.79183   66.45772   69.39098   73.72180
    5.23121    3.49749    2.46523    1.75460    1.24592    0.86102    0.57095    0.35745    0.20608    0.10692    0.05121    0.00000    0.05117    0.09849    0.17321    0.27293    0.39548    0.53992    0.70242    0.88232    1.08100    1.29213    1.52441    1.76818    2.02662    2.30397    2.58259    2.88095    3.19489    3.51391    3.85174    4.19805    4.56277    4.93418    5.30016    5.69332    6.09564    6.49854    6.91095    7.36214    7.82712    8.27791    8.76871    9.21725    9.69400   10.16505   10.68578   11.22638   11.76290   12.33725   12.90608   13.50406   14.03074   14.60159   15.27210   15.88405   16.49515   17.10344   17.77352   18.46798   19.10574   19.82346   20.47013   21.23834   21.95469   22.78458   23.56566   24.41387   25.22812   26.02606   26.79652   27.64352   28.55797   29.33827   30.27784   31.29596   32.18229   33.13316   34.16803   35.12129   36.20560   37.34661   38.63348   39.80126   40.90999   42.03053   43.35653   44.69802   46.00671   47.30668   48.73766   50.31735   51.82038   53.58619   55.61877   57.51452   59.84496   62.13761   64.78804   67.69741   72.01170
    5.77137    3.96820    2.86652    2.10025    1.53508    1.10367    0.77282    0.51617    0.32567    0.18968    0.09847    0.04728    0.00000    0.04729    0.09148    0.16168    0.25644    0.37220    0.50835    0.66317    0.83748    1.02495    1.23051    1.44935    1.68576    1.94041    2.19956    2.47817    2.76623    3.06473    3.37735    3.70305    4.04984    4.39941    4.74408    5.11627    5.50429    5.88489    6.27514    6.70730    7.15361    7.57937    8.04449    8.46861    8.93329    9.39310    9.88616   10.39332   10.89462   11.45707   12.02267   12.58466   13.10117   13.68124   14.32217   14.90660   15.50172   16.11205   16.77029   17.45757   18.08053   18.77816   19.41759   20.16413   20.86824   21.67513   22.44133   23.29433   24.12342   24.93467   25.70467   26.52448   27.43046   28.18555   29.12072   30.12979   31.00388   31.95132   33.00775   33.90016   34.91183   36.02307   37.28033   38.43992   39.53837   40.65192   41.98524   43.26403   44.56139   45.82920   47.24649   48.77255   50.30533   52.04992   54.03569   55.87905   58.15044   60.42669   63.09235   65.95053   70.21759
    6.31889    4.43350    3.27660    2.46300    1.84923    1.37230    0.99896    0.70091    0.47276    0.30102    0.17585    0.09154    0.04423    0.00000    0.04414    0.08557    0.15194    0.24004    0.35004    0.47971    0.62709    0.79587    0.97822    1.17548    1.38838    1.61490    1.85773    2.11242    2.38000    2.65866    2.95590    3.26505    3.59374    3.92559    4.25196    4.60691    4.97119    5.34059    5.72166    6.13571    6.56713    6.99071    7.43057    7.84899    8.30123    8.75155    9.23643    9.72716   10.20627   10.75388   11.29321   11.83936   12.33815   12.90549   13.52699   14.10123   14.68986   15.30219   15.95723   16.61857   17.22598   17.89890   18.53801   19.22556   19.91016   20.71186   21.46343   22.29009   23.07544   23.89076   24.67581   25.46562   26.34556   27.13057   28.05857   29.07586   29.93696   30.87204   31.91353   32.80179   33.80432   34.89527   36.16844   37.31364   38.40879   39.52246   40.84912   42.12106   43.42295   44.71602   46.13771   47.62469   49.10429   50.83465   52.78845   54.62906   56.90636   59.19236   61.85875   64.65869   68.91424
    6.87304    4.91696    3.70080    2.83993    2.17831    1.66058    1.24493    0.91089    0.64375    0.43635    0.27892    0.16339    0.08573    0.04155    0.00000    0.04154    0.08094    0.14356    0.22784    0.33350    0.45820    0.60273    0.76088    0.93656    1.12875    1.33471    1.55890    1.79163    2.03920    2.29927    2.56927    2.86040    3.16867    3.47679    3.79044    4.13212    4.48006    4.83870    5.20719    5.60414    6.01324    6.41096    6.82774    7.23054    7.66568    8.10496    8.58110    9.04369    9.49512   10.02829   10.54064   11.07072   11.56924   12.12582   12.71553   13.27589   13.85679   14.44590   15.08359   15.75756   16.36135   17.03448   17.66949   18.34635   19.02938   19.79283   20.51941   21.31794   22.07774   22.89482   23.67935   24.44519   25.28060   26.04412   26.94134   27.93464   28.81462   29.73231   30.79065   31.63301   32.64883   33.70040   34.97930   36.10773   37.18469   38.31206   39.66417   40.91564   42.20202   43.47178   44.86865   46.27353   47.74944   49.41227   51.34701   53.17088   55.42269   57.69769   60.35310   63.14101   67.35769
    7.42778    5.40998    4.15156    3.23972    2.52634    1.96405    1.50974    1.13924    0.83714    0.59543    0.40649    0.26085    0.15369    0.08090    0.03921    0.00000    0.03931    0.07636    0.13596    0.21706    0.31761    0.43712    0.57383    0.72653    0.89605    1.08229    1.28389    1.49561    1.72350    1.96097    2.21363    2.48474    2.77113    3.06343    3.36263    3.68292    4.01093    4.34329    4.69016    5.07149    5.46724    5.84923    6.25990    6.64692    7.06271    7.48444    7.94961    8.39767    8.83678    9.33409    9.83797   10.35235   10.84593   11.37622   11.94929   12.50160   13.06963   13.66042   14.26777   14.91384   15.50665   16.17502   16.80799   17.47030   18.13518   18.88140   19.60717   20.39443   21.10716   21.87397   22.64782   23.40578   24.21429   24.96875   25.87202   26.83243   27.69257   28.58504   29.63275   30.44602   31.41324   32.46373   33.69097   34.80067   35.87557   36.98640   38.32226   39.57150   40.86687   42.11052   43.44547   44.82559   46.28850   47.92060   49.76496   51.57465   53.83694   56.08322   58.69228   61.46046   65.66094
    7.96692    5.89159    4.58884    3.63307    2.88104    2.28702    1.79498    1.39056    1.05075    0.77628    0.55574    0.38129    0.24535    0.14478    0.07646    0.03727    0.00000    0.03714    0.07266    0.12973    0.20703    0.30406    0.41845    0.54866    0.69723    0.86339    1.04281    1.23392    1.44409    1.66692    1.90016    2.14902    2.42079    2.69852    2.98414    3.28660    3.59963    3.90941    4.24558    4.60526    4.97952    5.33513    5.73006    6.10862    6.50868    6.92101    7.37665    7.81530    8.23850    8.71848    9.21397    9.70335   10.18323   10.69673   11.24465   11.76944   12.30499   12.87156   13.45034   14.06745   14.64513   15.28982   15.91693   16.55757   17.21627   17.93774   18.62946   19.39090   20.08596   20.83250   21.58843   22.33270   23.14069   23.88158   24.77043   25.73807   26.59389   27.48330   28.49144   29.28513   30.24449   31.31104   32.48801   33.57836   34.65320   35.74468   37.07913   38.32885   39.62992   40.83317   42.16300   43.56134   45.00564   46.61965   48.47385   50.29609   52.56150   54.79700   57.33138   60.01107   64.18224
    8.52113    6.38828    5.04936    4.05351    3.25746    2.62577    2.09985    1.65720    1.28348    0.97753    0.72733    0.52293    0.35826    0.23161    0.13744    0.07258    0.03534    0.00000    0.03549    0.06943    0.12402    0.19859    0.29064    0.39996    0.52762    0.67407    0.83355    1.00616    1.19381    1.39573    1.60667    1.83960    2.08644    2.34315    2.61062    2.89727    3.19166    3.48889    3.80767    4.15367    4.51439    4.85025    5.22026    5.57622    5.96531    6.36503    6.80052    7.22711    7.63296    8.09391    8.57355    9.04467    9.50366   10.00335   10.52812   11.03189   11.53534   12.09308   12.66585   13.25871   13.82741   14.46163   15.07021   15.70949   16.34960   17.05307   17.73623   18.48309   19.15827   19.90692   20.63778   21.36179   22.15783   22.87909   23.73869   24.67369   25.52847   26.40566   27.40333   28.19791   29.18622   30.25854   31.38609   32.50009   33.52884   34.59939   35.89692   37.14741   38.40146   39.59318   40.90005   42.27540   43.70276   45.27211   47.12885   48.94221   51.12109   53.34109   55.84105   58.50651   62.62311
    9.11629    6.90067    5.51275    4.47426    3.63578    2.96720    2.41162    1.94130    1.53291    1.19475    0.91697    0.68478    0.49202    0.33982    0.22016    0.13074    0.06934    0.03391    0.00000    0.03387    0.06634    0.11887    0.18981    0.27871    0.38568    0.51004    0.64842    0.80245    0.96981    1.15119    1.34609    1.55625    1.78292    2.01915    2.26741    2.53792    2.81285    3.09920    3.40032    3.72642    4.06898    4.38962    4.74185    5.08874    5.45472    5.83879    6.26141    6.67492    7.06683    7.51609    7.98092    8.43768    8.89037    9.36478    9.88610   10.37765   10.87929   11.41900   11.98957   12.53125   13.07597   13.68671   14.28146   14.91495   15.55496   16.22606   16.88946   17.61916   18.28073   18.98372   19.70733   20.40605   21.19343   21.91316   22.74131   23.66001   24.50695   25.38171   26.35371   27.16682   28.14987   29.15248   30.22092   31.31541   32.35708   33.43773   34.70949   35.96053   37.20556   38.37123   39.69278   41.08111   42.49645   44.03606   45.89007   47.70368   49.87423   52.09108   54.55870   57.22237   61.37829
    9.70755    7.43784    5.99963    4.92031    4.04018    3.33224    2.74328    2.23788    1.80005    1.43339    1.12627    0.86435    0.64565    0.46814    0.32346    0.20992    0.12496    0.06626    0.03245    0.00000    0.03246    0.06358    0.11357    0.18271    0.26962    0.37382    0.49202    0.62746    0.77683    0.93805    1.11654    1.31181    1.52039    1.74239    1.97706    2.23106    2.48687    2.75723    3.03045    3.34011    3.65653    3.95556    4.29204    4.62752    4.98661    5.35816    5.76089    6.15514    6.52296    6.96198    7.41487    7.87661    8.30799    8.75961    9.25718    9.73772   10.22737   10.75221   11.30097   11.83819   12.35884   12.95431   13.54267   14.13354   14.75213   15.40662   16.04485   16.75740   17.40396   18.10131   18.82809   19.52226   20.30563   21.00987   21.84895   22.73634   23.58217   24.44041   25.38922   26.21444   27.15593   28.14298   29.22593   30.31169   31.32766   32.38214   33.65997   34.88528   36.11092   37.28218   38.60215   39.93994   41.32087   42.85314   44.69173   46.51789   48.70638   50.88756   53.35474   56.00861   60.13019
   10.29865    7.96777    6.49106    5.37541    4.46312    3.71746    3.09912    2.55798    2.08880    1.68808    1.34956    1.05936    0.81559    0.61454    0.44525    0.30938    0.20061    0.11943    0.06357    0.03124    0.00000    0.03117    0.06125    0.11037    0.17724    0.26146    0.36119    0.47767    0.61056    0.75498    0.91548    1.09181    1.28297    1.48445    1.70313    1.93481    2.17469    2.42980    2.68770    2.97894    3.28101    3.57093    3.89272    4.21612    4.55991    4.91255    5.28976    5.65855    6.01567    6.44289    6.87559    7.32564    7.74887    8.18952    8.67708    9.14280    9.61916   10.12385   10.65866   11.18021   11.70349   12.27688   12.85191   13.42793   14.04031   14.67028   15.31673   16.00572   16.64652   17.31097   18.02383   18.70045   19.48298   20.17453   20.99792   21.84220   22.66880   23.53285   24.47416   25.27995   26.18355   27.16112   28.21346   29.28693   30.30198   31.35512   32.61832   33.84402   35.07892   36.24708   37.56018   38.88993   40.24630   41.74575   43.55628   45.35241   47.52553   49.70197   52.17784   54.90657   58.98429
   10.88639    8.50577    6.98412    5.83338    4.88520    4.10336    3.46467    2.88931    2.39384    1.96393    1.59590    1.27937    1.00627    0.78045    0.58756    0.42820    0.29638    0.19295    0.11509    0.06154    0.03020    0.00000    0.03015    0.05925    0.10675    0.17126    0.25262    0.35021    0.46412    0.59150    0.73387    0.89271    1.06466    1.25000    1.45031    1.66429    1.88523    2.12218    2.36550    2.63757    2.92160    3.20248    3.50454    3.81621    4.14327    4.47178    4.83377    5.18230    5.53602    5.94240    6.35502    6.78268    7.19354    7.62079    8.08419    8.54609    9.01471    9.49468   10.01324   10.51613   11.01252   11.56453   12.11489   12.68240   13.27870   13.90088   14.52414   15.18702   15.83479   16.49749   17.19805   17.85173   18.60758   19.29705   20.11699   20.95516   21.73637   22.58222   23.51479   24.31258   25.19448   26.14363   27.17117   28.23659   29.24387   30.26510   31.43688   32.64498   33.88819   35.06453   36.37153   37.69096   39.00169   40.46417   42.25763   44.02220   46.13132   48.29455   50.78482   53.49392   57.58359
   11.48718    9.05053    7.50284    6.31401    5.32673    4.50720    3.84251    3.23996    2.71782    2.25192    1.85477    1.51244    1.21414    0.96275    0.74586    0.56454    0.41001    0.28516    0.18569    0.11103    0.05935    0.02917    0.00000    0.02916    0.05748    0.10344    0.16634    0.24495    0.34149    0.45123    0.57570    0.71865    0.87260    1.04261    1.22547    1.42180    1.62758    1.84828    2.07783    2.32772    2.58858    2.85361    3.13784    3.43889    3.74739    4.05420    4.39366    4.72266    5.06073    5.44389    5.84102    6.24984    6.64437    7.06238    7.51074    7.97068    8.41730    8.87717    9.37462    9.87098   10.36764   10.91173   11.44781   11.99836   12.56702   13.17383   13.78256   14.43840   15.06473   15.71618   16.40278   17.06536   17.80613   18.49001   19.25821   20.09508   20.87343   21.71418   22.62813   23.42611   24.33109   25.30211   26.29598   27.34173   28.33791   29.35315   30.50153   31.69061   32.91043   34.02211   35.32510   36.63361   37.98854   39.40866   41.18441   42.92849   44.97388   47.15723   49.70007   52.42340   56.49448
   12.09304    9.60597    8.00928    6.78277    5.75603    4.91251    4.21162    3.57840    3.03153    2.53819    2.12142    1.75292    1.43099    1.15877    0.92067    0.71631    0.54102    0.39451    0.27341    0.17872    0.10724    0.05746    0.02825    0.00000    0.02830    0.05567    0.10031    0.16137    0.23879    0.33083    0.43946    0.56413    0.70075    0.85239    1.01756    1.19643    1.38483    1.58799    1.80418    2.03482    2.27882    2.52396    2.79343    3.07992    3.36893    3.65886    3.98460    4.29503    4.62200    4.98968    5.37424    5.76299    6.14591    6.54563    6.98289    7.41902    7.85182    8.30490    8.78555    9.26425    9.75764   10.29076   10.81788   11.35205   11.90215   12.49224   13.09020   13.73120   14.35074   14.97183   15.65287   16.31700   17.03702   17.71027   18.44693   19.25547   20.01749   20.87303   21.79873   22.56160   23.44254   24.39153   25.38616   26.43338   27.40262   28.40104   29.53137   30.70493   31.91724   33.02305   34.29673   35.60634   36.94293   38.34079   40.10472   41.83863   43.90288   46.07838   48.58161   51.30877   55.33621
