Average hitting times.
    0.00000   10.46143   11.16179   11.75308   12.76808   14.18351
    0.57598    0.00000    0.62859    1.01799    1.70095    2.92833
    1.02861    0.42742    0.00000    0.39459    0.82192    1.82483
    1.69677    0.83839    0.46077    0.00000    0.42792    1.02413
    2.63437    1.67440    1.19183    0.65695    0.00000    0.64933
   13.72566   12.45231   12.82237   12.38157   11.52242    0.00000
