/home/dominik/Population-Genetics/Programs/cpp_programs/src/.libs/lt-moran_model_boundary_mutation -n 1000 -t 7000000 -m 0.1 
Jump 59300000; time 1055265.1;  823 to  822.
Jump 59400000; time 1058046.9;  775 to  774.
Jump 59500000; time 1060642.3;  625 to  626.
Jump 59600000; time 1063813.0;  897 to  896.
Jump 59700000; time 1066795.1;  903 to  902.
Jump 59800000; time 1071415.0;  905 to  904.
Jump 59900000; time 1077046.3;  857 to  858.
Jump 60000000; time 1077279.3;  363 to  364.
Jump 60100000; time 1078977.2;  199 to  200.
Jump 60200000; time 1085304.2;   69 to   68.
Jump 60300000; time 1093015.4;   11 to   10.
Jump 60400000; time 1097372.3;  207 to  208.
Jump 60500000; time 1101336.8;  361 to  360.
Jump 60600000; time 1101552.9;  337 to  336.
Jump 60700000; time 1101796.4;  455 to  454.
Jump 60800000; time 1102989.6;  949 to  950.
Jump 60900000; time 1110349.4;  951 to  950.
Jump 61000000; time 1110916.7;  761 to  760.
Jump 61100000; time 1111912.6;  971 to  972.
Jump 61200000; time 1120729.6;  995 to  996.
Jump 61300000; time 1125517.9;  997 to  998.
Jump 61400000; time 1131622.5;  943 to  944.
Jump 61500000; time 1133799.3;  675 to  674.
Jump 61600000; time 1134013.7;  435 to  436.
Jump 61700000; time 1134218.8;  455 to  456.
Jump 61800000; time 1134424.3;  427 to  426.
Jump 61900000; time 1134633.0;  335 to  336.
Jump 62000000; time 1135537.4;  971 to  972.
Jump 62100000; time 1143964.4;  961 to  960.
Jump 62200000; time 1147650.9;  885 to  884.
Jump 62300000; time 1148982.9;  553 to  554.
Jump 62400000; time 1151955.1;  649 to  648.
Jump 62500000; time 1152647.2;  529 to  530.
Jump 62600000; time 1152855.6;  393 to  394.
Jump 62700000; time 1153078.8;  743 to  742.
Jump 62800000; time 1155037.9;  887 to  888.
Jump 62900000; time 1156179.6;  807 to  806.
Jump 63000000; time 1156746.4;  721 to  720.
Jump 63100000; time 1157657.7;   77 to   78.
Jump 63200000; time 1159818.9;  409 to  410.
Jump 63300000; time 1160802.2;  407 to  406.
Jump 63400000; time 1161052.0;  455 to  454.
Jump 63500000; time 1161277.9;  789 to  788.
Jump 63600000; time 1161492.6;  323 to  322.
Jump 63700000; time 1161770.8;  375 to  376.
Jump 63800000; time 1161977.9;  649 to  650.
Jump 63900000; time 1162572.6;  883 to  882.
Jump 64000000; time 1163399.8;  815 to  814.
Jump 64100000; time 1163689.4;  707 to  708.
Jump 64200000; time 1163918.3;  257 to  256.
Jump 64300000; time 1164473.3;   85 to   86.
Jump 64400000; time 1164944.5;  221 to  222.
Jump 64500000; time 1170631.3;  153 to  152.
Jump 64600000; time 1173339.0;  283 to  282.
Jump 64700000; time 1174124.5;  107 to  106.
Jump 64800000; time 1179018.2;  209 to  210.
Jump 64900000; time 1181819.2;   53 to   52.
Jump 65000000; time 1183164.8;  339 to  340.
Jump 65100000; time 1183434.6;  903 to  902.
Jump 65200000; time 1183702.0;  217 to  216.
Jump 65300000; time 1189203.0;  439 to  438.
Jump 65400000; time 1189424.9;  669 to  668.
Jump 65500000; time 1189654.1;  553 to  554.
Jump 65600000; time 1190286.1;  157 to  158.
Jump 65700000; time 1191061.2;   27 to   28.
Jump 65800000; time 1193712.3;  139 to  140.
Jump 65900000; time 1196708.4;   85 to   86.
Jump 66000000; time 1197085.4;  663 to  662.
Jump 66100000; time 1198691.0;  101 to  102.
Jump 66200000; time 1202737.7;   77 to   78.
Jump 66300000; time 1211302.7;  111 to  110.
Jump 66400000; time 1211642.9;  595 to  594.
Jump 66500000; time 1211880.0;  743 to  742.
Jump 66600000; time 1214690.6;  987 to  986.
Jump 66700000; time 1221628.8;  877 to  878.
Jump 66800000; time 1224754.1;  813 to  814.
Jump 66900000; time 1225000.4;  239 to  238.
Jump 67000000; time 1225230.6;  453 to  454.
Jump 67100000; time 1225731.8;  371 to  372.
Jump 67200000; time 1225936.8;  493 to  494.
Jump 67300000; time 1226145.6;  343 to  342.
Jump 67400000; time 1226393.4;  245 to  246.
Jump 67500000; time 1226620.1;  561 to  560.
Jump 67600000; time 1226853.9;  795 to  796.
Jump 67700000; time 1227193.8;  871 to  872.
Jump 67800000; time 1234797.8;  989 to  988.
Jump 67900000; time 1237095.7;  643 to  644.
Jump 68000000; time 1237310.5;  645 to  644.
Jump 68100000; time 1237560.8;  575 to  576.
Jump 68200000; time 1237794.9;  347 to  348.
Jump 68300000; time 1239560.2;  703 to  704.
Jump 68400000; time 1239776.7;  363 to  362.
Jump 68500000; time 1239987.3;  359 to  358.
Jump 68600000; time 1240276.5;  207 to  208.
Jump 68700000; time 1252546.5;  101 to  100.
Jump 68800000; time 1257572.8;  135 to  136.
Jump 68900000; time 1260838.0;  145 to  144.
Jump 69000000; time 1261892.6;  975 to  976.
Jump 69100000; time 1262498.1;  691 to  690.
Jump 69200000; time 1262733.5;  207 to  206.
Jump 69300000; time 1262939.1;  493 to  494.
Jump 69400000; time 1263176.9;  151 to  152.
Jump 69500000; time 1263474.3;  125 to  124.
Jump 69600000; time 1263718.2;  249 to  248.
Jump 69700000; time 1266030.4;  349 to  348.
Jump 69800000; time 1266378.9;  763 to  764.
Jump 69900000; time 1267497.0;  815 to  816.
Jump 70000000; time 1267795.6;  581 to  580.
Jump 70100000; time 1267997.8;  453 to  454.
Jump 70200000; time 1268201.8;  537 to  538.
Jump 70300000; time 1268473.9;   97 to   96.
Jump 70400000; time 1269123.1;   87 to   86.
Jump 70500000; time 1271106.2;   97 to   98.
Jump 70600000; time 1275393.8;  173 to  172.
Jump 70700000; time 1278052.1;  183 to  184.
Jump 70800000; time 1282482.6;  293 to  294.
Jump 70900000; time 1282737.7;  317 to  318.
Jump 71000000; time 1291203.0;   17 to   18.
Jump 71100000; time 1296067.1;  463 to  462.
Jump 71200000; time 1296310.7;  285 to  284.
Jump 71300000; time 1296539.3;  803 to  804.
Jump 71400000; time 1297137.9;  525 to  524.
Jump 71500000; time 1297348.6;  349 to  348.
Jump 71600000; time 1297598.0;  891 to  890.
Jump 71700000; time 1297831.8;  783 to  784.
Jump 71800000; time 1300327.9;  929 to  928.
Jump 71900000; time 1305594.5;  879 to  878.
Jump 72000000; time 1314116.2;  945 to  946.
Jump 72100000; time 1315776.5;  627 to  626.
Jump 72200000; time 1316119.2;  697 to  698.
Jump 72300000; time 1316341.5;  245 to  246.
Jump 72400000; time 1320086.4;   21 to   22.
Jump 72500000; time 1325694.3;    9 to    8.
Jump 72600000; time 1327263.8;  289 to  290.
Jump 72700000; time 1327488.8;  531 to  532.
Jump 72800000; time 1327711.7;  357 to  358.
Jump 72900000; time 1328423.0;  213 to  214.
Jump 73000000; time 1328700.4;  227 to  228.
Jump 73100000; time 1328929.5;  533 to  534.
Jump 73200000; time 1329142.5;  669 to  670.
Jump 73300000; time 1329352.7;  501 to  502.
Jump 73400000; time 1329562.0;  467 to  466.
Jump 73500000; time 1330113.5;  989 to  988.
Jump 73600000; time 1330729.2;  693 to  692.
Jump 73700000; time 1330962.6;  181 to  182.
Jump 73800000; time 1331325.9;  465 to  464.
Jump 73900000; time 1332053.7;  207 to  206.
Jump 74000000; time 1332286.3;  727 to  728.
Jump 74100000; time 1332509.6;  433 to  434.
Jump 74200000; time 1332713.6;  463 to  464.
Jump 74300000; time 1334439.0;  117 to  118.
Jump 74400000; time 1337678.4;  401 to  400.
Jump 74500000; time 1337914.3;  287 to  286.
Jump 74600000; time 1339561.8;  105 to  106.
Jump 74700000; time 1345718.1;   39 to   38.
Jump 74800000; time 1349373.9;    9 to    8.
Jump 74900000; time 1358859.0;   39 to   40.
Jump 75000000; time 1359230.2;  225 to  226.
Jump 75100000; time 1359525.4;  395 to  394.
Jump 75200000; time 1359748.6;  795 to  796.
Jump 75300000; time 1359964.5;  671 to  672.
Jump 75400000; time 1360185.9;  415 to  414.
Jump 75500000; time 1360404.7;  423 to  422.
Jump 75600000; time 1360647.5;  461 to  460.
Jump 75700000; time 1360928.8;  205 to  204.
Jump 75800000; time 1361183.8;  441 to  440.
Jump 75900000; time 1361419.1;  175 to  174.
Jump 76000000; time 1368050.3;  189 to  190.
Jump 76100000; time 1368294.0;  289 to  290.
Jump 76200000; time 1368529.4;  375 to  376.
Jump 76300000; time 1369328.2;  395 to  394.
Jump 76400000; time 1369555.5;  655 to  654.
Jump 76500000; time 1369771.2;  633 to  634.
Jump 76600000; time 1369979.7;  645 to  644.
Jump 76700000; time 1370704.6;  987 to  986.
Jump 76800000; time 1371036.9;  555 to  556.
Jump 76900000; time 1371270.0;  377 to  376.
Jump 77000000; time 1371544.1;  231 to  232.
Jump 77100000; time 1371760.3;  479 to  478.
Jump 77200000; time 1376623.7;   75 to   76.
Jump 77300000; time 1383787.6;   95 to   96.
Jump 77400000; time 1387598.8;   89 to   88.
Jump 77500000; time 1391618.4;  349 to  350.
Jump 77600000; time 1391908.4;  831 to  832.
Jump 77700000; time 1395669.3;  863 to  864.
Jump 77800000; time 1398480.2;  861 to  860.
Jump 77900000; time 1399597.0;  907 to  906.
Jump 78000000; time 1402384.2;  787 to  786.
Jump 78100000; time 1402663.0;  317 to  316.
Jump 78200000; time 1403063.2;  229 to  228.
Jump 78300000; time 1405607.9;  113 to  112.
Jump 78400000; time 1406075.2;  195 to  196.
Jump 78500000; time 1406438.9;  385 to  386.
Jump 78600000; time 1410282.9;  687 to  686.
Jump 78700000; time 1412842.8;  961 to  962.
Jump 78800000; time 1417399.7;  861 to  860.
Jump 78900000; time 1417633.6;  675 to  676.
Jump 79000000; time 1417839.2;  355 to  356.
Jump 79100000; time 1418453.2;   19 to   20.
Jump 79200000; time 1421604.5;  217 to  218.
Jump 79300000; time 1421849.5;  423 to  424.
Jump 79400000; time 1422055.8;  463 to  464.
Jump 79500000; time 1422269.4;  275 to  274.
Jump 79600000; time 1427160.8;  135 to  136.
Jump 79700000; time 1427425.0;  535 to  534.
Jump 79800000; time 1429354.6;  681 to  680.
Jump 79900000; time 1429621.6;  835 to  836.
Jump 80000000; time 1429996.6;  551 to  552.
Jump 80100000; time 1430225.8;  273 to  274.
Jump 80200000; time 1430437.5;  669 to  670.
Jump 80300000; time 1433571.4;  147 to  146.
Jump 80400000; time 1433858.4;  139 to  138.
Jump 80500000; time 1434178.6;  399 to  400.
Jump 80600000; time 1435048.1;    5 to    6.
Jump 80700000; time 1441123.5;  327 to  328.
Jump 80800000; time 1444421.0;  199 to  198.
Jump 80900000; time 1447657.8;  167 to  166.
Jump 81000000; time 1450012.3;   27 to   26.
Jump 81100000; time 1451436.2;  303 to  302.
Jump 81200000; time 1451805.3;  201 to  202.
Jump 81300000; time 1452082.6;  821 to  822.
Jump 81400000; time 1455682.2;  875 to  874.
Jump 81500000; time 1456203.7;  943 to  944.
Jump 81600000; time 1456622.9;  857 to  858.
Jump 81700000; time 1458516.6;  207 to  208.
Jump 81800000; time 1458780.5;  471 to  472.
Jump 81900000; time 1461737.6;  131 to  132.
Jump 82000000; time 1468084.7;   83 to   82.
Jump 82100000; time 1468439.2;  781 to  782.
Jump 82200000; time 1468723.4;  309 to  310.
Jump 82300000; time 1468950.7;  337 to  336.
Jump 82400000; time 1469178.3;  295 to  294.
Jump 82500000; time 1469589.9;  155 to  154.
Jump 82600000; time 1470772.7;  143 to  142.
Jump 82700000; time 1474647.5;  177 to  178.
Jump 82800000; time 1474993.6;  191 to  190.
Jump 82900000; time 1475340.8;  739 to  740.
Jump 83000000; time 1475554.5;  685 to  686.
Jump 83100000; time 1475773.0;  269 to  270.
Jump 83200000; time 1475987.3;  575 to  574.
Jump 83300000; time 1476199.2;  491 to  492.
Jump 83400000; time 1476434.1;  919 to  918.
Jump 83500000; time 1479991.9;  927 to  928.
Jump 83600000; time 1487199.5;  917 to  918.
Jump 83700000; time 1491168.3;  751 to  752.
Jump 83800000; time 1492807.9;  747 to  748.
Jump 83900000; time 1494284.1;  851 to  852.
Jump 84000000; time 1495835.0;  817 to  818.
Jump 84100000; time 1496060.6;  623 to  624.
Jump 84200000; time 1496303.2;  417 to  416.
Jump 84300000; time 1496694.1;  941 to  940.
Jump 84400000; time 1503038.5;  787 to  788.
Jump 84500000; time 1503261.7;  567 to  566.
Jump 84600000; time 1503582.8;  811 to  810.
Jump 84700000; time 1507110.8;  983 to  984.
Jump 84800000; time 1516210.6;  721 to  722.
Jump 84900000; time 1517173.7;   23 to   24.
Jump 85000000; time 1519534.6;  195 to  196.
Jump 85100000; time 1519764.3;  461 to  460.
Jump 85200000; time 1519989.7;  577 to  578.
Jump 85300000; time 1521460.7;  793 to  794.
Jump 85400000; time 1521729.4;  675 to  676.
Jump 85500000; time 1522118.2;  755 to  756.
Jump 85600000; time 1525197.7;  963 to  962.
Jump 85700000; time 1527115.0;  745 to  746.
Jump 85800000; time 1529103.0;  967 to  966.
Jump 85900000; time 1535525.5;  555 to  556.
Jump 86000000; time 1535754.8;  491 to  492.
Jump 86100000; time 1535973.1;  517 to  516.
Jump 86200000; time 1536615.9;  879 to  878.
Jump 86300000; time 1539294.3;  623 to  624.
Jump 86400000; time 1539506.2;  713 to  714.
Jump 86500000; time 1539867.6;  719 to  718.
Jump 86600000; time 1540095.4;  735 to  734.
Jump 86700000; time 1540965.2;  699 to  698.
Jump 86800000; time 1541277.2;  957 to  956.
Jump 86900000; time 1549300.8;  997 to  996.
Jump 87000000; time 1551016.2;  411 to  412.
Jump 87100000; time 1553389.4;   29 to   28.
Jump 87200000; time 1556103.1;  231 to  230.
Jump 87300000; time 1560709.7;  127 to  126.
Jump 87400000; time 1561199.9;  461 to  462.
Jump 87500000; time 1566687.3;   51 to   50.
Jump 87600000; time 1567268.8;  217 to  218.
Jump 87700000; time 1567541.6;  431 to  430.
Jump 87800000; time 1567768.3;  403 to  404.
Jump 87900000; time 1570912.8;   71 to   70.
Jump 88000000; time 1573457.8;  135 to  134.
Jump 88100000; time 1573761.9;  303 to  302.
Jump 88200000; time 1573973.9;  427 to  426.
Jump 88300000; time 1574212.8;  479 to  480.
Jump 88400000; time 1574419.1;  601 to  602.
Jump 88500000; time 1574627.2;  453 to  452.
Jump 88600000; time 1574843.5;  181 to  182.
Jump 88700000; time 1576453.9;  349 to  350.
Jump 88800000; time 1576669.9;  485 to  484.
Jump 88900000; time 1576888.3;  333 to  332.
Jump 89000000; time 1577109.4;  681 to  680.
Jump 89100000; time 1579693.6;  599 to  598.
Jump 89200000; time 1579901.3;  457 to  456.
Jump 89300000; time 1583431.4;  875 to  874.
Jump 89400000; time 1586137.0;  809 to  808.
Jump 89500000; time 1587761.3;  851 to  850.
Jump 89600000; time 1588633.3;  675 to  674.
Jump 89700000; time 1590298.9;  713 to  714.
Jump 89800000; time 1592745.5;   95 to   94.
Jump 89900000; time 1598160.8;   99 to   98.
Jump 90000000; time 1598469.0;  105 to  106.
Jump 90100000; time 1598739.1;  425 to  426.
Jump 90200000; time 1598948.9;  507 to  506.
Jump 90300000; time 1599158.8;  569 to  568.
Jump 90400000; time 1599387.1;  403 to  404.
Jump 90500000; time 1599805.8;   17 to   18.
Jump 90600000; time 1603016.1;  403 to  402.
Jump 90700000; time 1605945.5;   15 to   16.
Jump 90800000; time 1613447.7;   75 to   76.
Jump 90900000; time 1617130.7;  199 to  200.
Jump 91000000; time 1619860.0;  119 to  118.
Jump 91100000; time 1625244.4;  309 to  308.
Jump 91200000; time 1625480.5;  355 to  354.
Jump 91300000; time 1625753.3;  587 to  586.
Jump 91400000; time 1625970.8;  559 to  560.
Jump 91500000; time 1626185.7;  707 to  706.
Jump 91600000; time 1627494.7;  659 to  660.
Jump 91700000; time 1627756.0;  357 to  356.
Jump 91800000; time 1629853.9;   61 to   62.
Jump 91900000; time 1630086.9;  533 to  532.
Jump 92000000; time 1630295.7;  373 to  374.
Jump 92100000; time 1630525.6;  215 to  216.
Jump 92200000; time 1630742.5;  377 to  376.
Jump 92300000; time 1631117.2;   35 to   34.
Jump 92400000; time 1633761.7;   13 to   12.
Jump 92500000; time 1636077.1;  729 to  728.
Jump 92600000; time 1638412.0;  797 to  796.
Jump 92700000; time 1639118.0;  855 to  854.
Jump 92800000; time 1641881.1;  859 to  860.
Jump 92900000; time 1642123.3;  455 to  456.
Jump 93000000; time 1642376.7;  771 to  770.
Jump 93100000; time 1642610.7;  381 to  382.
Jump 93200000; time 1643494.1;  801 to  802.
Jump 93300000; time 1643885.2;  851 to  850.
Jump 93400000; time 1644179.6;  555 to  556.
Jump 93500000; time 1644414.4;  577 to  578.
Jump 93600000; time 1646811.0;  989 to  990.
Jump 93700000; time 1649834.8;  441 to  442.
Jump 93800000; time 1650076.3;  127 to  126.
Jump 93900000; time 1656422.8;   39 to   38.
Jump 94000000; time 1661426.3;   53 to   52.
Jump 94100000; time 1672126.1;  131 to  130.
Jump 94200000; time 1672418.6;  487 to  486.
Jump 94300000; time 1672639.2;  295 to  296.
Jump 94400000; time 1672949.3;  229 to  230.
Jump 94500000; time 1673223.7;  595 to  596.
Jump 94600000; time 1675428.9;    9 to    8.
Jump 94700000; time 1676788.4;  625 to  626.
Jump 94800000; time 1677062.2;   57 to   56.
Jump 94900000; time 1677831.4;  149 to  150.
Jump 95000000; time 1678119.3;  595 to  596.
Jump 95100000; time 1678340.5;  461 to  462.
Jump 95200000; time 1682679.6;  187 to  188.
Jump 95300000; time 1683094.6;  323 to  324.
Jump 95400000; time 1687312.8;  225 to  226.
Jump 95500000; time 1688684.1;   55 to   54.
Jump 95600000; time 1690691.7;  151 to  152.
Jump 95700000; time 1692853.2;   77 to   76.
Jump 95800000; time 1694576.0;  395 to  396.
Jump 95900000; time 1696053.7;   91 to   92.
Jump 96000000; time 1700521.8;  159 to  158.
Jump 96100000; time 1700845.3;  425 to  426.
Jump 96200000; time 1701683.1;  147 to  148.
Jump 96300000; time 1702675.5;   85 to   86.
Jump 96400000; time 1704392.2;  189 to  190.
Jump 96500000; time 1705126.7;  685 to  684.
Jump 96600000; time 1705359.6;  309 to  308.
Jump 96700000; time 1705878.1;  617 to  618.
Jump 96800000; time 1708574.7;  923 to  924.
Jump 96900000; time 1712090.6;  891 to  892.
Jump 97000000; time 1714867.8;  831 to  832.
Jump 97100000; time 1715881.9;  701 to  700.
Jump 97200000; time 1717187.9;  821 to  820.
Jump 97300000; time 1720306.9;  905 to  906.
Jump 97400000; time 1720592.9;  923 to  924.
Jump 97500000; time 1724799.3;  985 to  984.
Jump 97600000; time 1727954.1;  855 to  854.
Jump 97700000; time 1730571.4;  645 to  644.
Jump 97800000; time 1730800.6;  625 to  626.
Jump 97900000; time 1731041.4;  575 to  576.
Jump 98000000; time 1731267.6;  157 to  158.
Jump 98100000; time 1736974.6;  127 to  126.
Jump 98200000; time 1740424.0;   55 to   56.
Jump 98300000; time 1743801.8;  409 to  408.
Jump 98400000; time 1744009.2;  733 to  734.
Jump 98500000; time 1746301.7;   19 to   18.
Jump 98600000; time 1749844.0;  179 to  180.
Jump 98700000; time 1750883.3;   45 to   46.
Jump 98800000; time 1752576.5;  667 to  666.
Jump 98900000; time 1752790.5;  537 to  536.
Jump 99000000; time 1753035.0;  263 to  264.
Jump 99100000; time 1754608.6;   29 to   30.
Jump 99200000; time 1763678.1;   29 to   28.
Jump 99300000; time 1771786.2;  167 to  166.
Jump 99400000; time 1776165.5;  343 to  344.
Jump 99500000; time 1776387.7;  361 to  362.
Jump 99600000; time 1776602.7;  761 to  760.
Jump 99700000; time 1776846.2;  705 to  704.
Jump 99800000; time 1777093.9;  473 to  474.
Jump 99900000; time 1781033.2;  817 to  818.
Jump 100000000; time 1781548.7;  647 to  648.
Jump 100100000; time 1781753.2;  505 to  506.
Jump 100200000; time 1781965.4;  661 to  660.
Jump 100300000; time 1784659.6;  995 to  994.
Jump 100400000; time 1785141.1;  467 to  468.
Jump 100500000; time 1789255.9;   63 to   64.
Jump 100600000; time 1790888.0;   55 to   54.
Jump 100700000; time 1797990.8;   71 to   72.
Jump 100800000; time 1800439.9;  263 to  262.
Jump 100900000; time 1800697.3;  335 to  334.
Jump 101000000; time 1801444.8;  427 to  426.
Jump 101100000; time 1801663.8;  381 to  380.
Jump 101200000; time 1801890.2;  261 to  262.
Jump 101300000; time 1802115.2;  789 to  788.
Jump 101400000; time 1802383.0;  675 to  674.
Jump 101500000; time 1802648.7;  667 to  666.
Jump 101600000; time 1805133.5;  931 to  932.
Jump 101700000; time 1812153.3;  927 to  928.
Jump 101800000; time 1814824.7;  957 to  958.
Jump 101900000; time 1819083.8;  769 to  770.
Jump 102000000; time 1819335.5;  761 to  760.
Jump 102100000; time 1819586.4;  467 to  466.
Jump 102200000; time 1819800.8;  197 to  198.
Jump 102300000; time 1827310.5;   13 to   14.
Jump 102400000; time 1830651.3;  345 to  344.
Jump 102500000; time 1833387.7;  271 to  272.
Jump 102600000; time 1833610.1;  285 to  286.
Jump 102700000; time 1833971.9;  479 to  478.
Jump 102800000; time 1834182.8;  355 to  354.
Jump 102900000; time 1834438.8;  449 to  448.
Jump 103000000; time 1834646.5;  411 to  410.
Jump 103100000; time 1835471.1;  145 to  144.
Jump 103200000; time 1837689.4;   75 to   76.
Jump 103300000; time 1838432.5;  275 to  276.
Jump 103400000; time 1839209.5;  379 to  380.
Jump 103500000; time 1841401.5;  915 to  914.
Jump 103600000; time 1851858.7;  969 to  968.
Jump 103700000; time 1853167.7;  687 to  686.
Jump 103800000; time 1859691.7;  967 to  968.
Jump 103900000; time 1864758.6;  631 to  630.
Jump 104000000; time 1864972.1;  449 to  450.
Jump 104100000; time 1865193.7;  693 to  694.
Jump 104200000; time 1865406.4;  687 to  688.
Jump 104300000; time 1866146.4;  857 to  858.
Jump 104400000; time 1866528.0;  761 to  762.
Jump 104500000; time 1869270.0;  771 to  770.
Jump 104600000; time 1877305.2;  943 to  942.
Jump 104700000; time 1877657.4;  297 to  296.
Jump 104800000; time 1877908.4;  699 to  700.
Jump 104900000; time 1879770.5;  893 to  894.
Jump 105000000; time 1883130.4;  883 to  884.
Jump 105100000; time 1887468.0;  991 to  992.
Jump 105200000; time 1889665.3;  295 to  294.
Jump 105300000; time 1889948.0;  137 to  136.
Jump 105400000; time 1894097.7;  187 to  186.
Jump 105500000; time 1894337.8;  655 to  656.
Jump 105600000; time 1894567.6;  799 to  798.
Jump 105700000; time 1898443.6;  957 to  956.
Jump 105800000; time 1899902.9;  731 to  730.
Jump 105900000; time 1907256.2;  943 to  944.
Jump 106000000; time 1907582.4;  493 to  492.
Jump 106100000; time 1907845.8;  191 to  192.
Jump 106200000; time 1911251.1;  129 to  130.
Jump 106300000; time 1915317.6;   27 to   26.
Jump 106400000; time 1916642.0;  237 to  236.
Jump 106500000; time 1916985.9;   91 to   90.
Jump 106600000; time 1918836.3;  537 to  538.
Jump 106700000; time 1919043.1;  265 to  266.
Jump 106800000; time 1919257.0;  485 to  484.
Jump 106900000; time 1919475.8;  201 to  202.
Jump 107000000; time 1921374.6;  279 to  278.
Jump 107100000; time 1921593.9;  633 to  632.
Jump 107200000; time 1924445.7;  853 to  852.
Jump 107300000; time 1926015.4;  289 to  290.
Jump 107400000; time 1926235.8;  757 to  758.
Jump 107500000; time 1926519.1;  747 to  748.
Jump 107600000; time 1928303.9;  909 to  910.
Jump 107700000; time 1931665.1;  659 to  658.
Jump 107800000; time 1932251.5;  177 to  178.
Jump 107900000; time 1934729.3;  307 to  306.
Jump 108000000; time 1934985.8;  823 to  824.
Jump 108100000; time 1942212.4;  829 to  830.
Jump 108200000; time 1946039.3;  921 to  920.
Jump 108300000; time 1949416.6;  755 to  756.
Jump 108400000; time 1954346.6;  961 to  962.
Jump 108500000; time 1956872.4;  805 to  804.
Jump 108600000; time 1959096.2;  729 to  730.
Jump 108700000; time 1959315.8;  611 to  610.
Jump 108800000; time 1960132.9;  959 to  958.
Jump 108900000; time 1960880.9;  767 to  766.
Jump 109000000; time 1965141.6;  691 to  690.
Jump 109100000; time 1967818.4;  751 to  750.
Jump 109200000; time 1968043.0;  515 to  516.
Jump 109300000; time 1970502.9;  997 to  996.
Jump 109400000; time 1983046.4;  995 to  996.
Jump 109500000; time 1988433.4;  397 to  398.
Jump 109600000; time 1990319.0;   63 to   62.
Jump 109700000; time 1991036.1;  489 to  488.
Jump 109800000; time 1991260.7;  149 to  148.
Jump 109900000; time 1991484.5;  553 to  554.
Jump 110000000; time 1991698.6;  215 to  214.
Jump 110100000; time 1991998.0;  265 to  264.
Jump 110200000; time 1992272.2;  303 to  304.
Jump 110300000; time 1992526.3;  185 to  184.
Jump 110400000; time 1992745.2;  461 to  462.
Jump 110500000; time 1993373.8;  701 to  702.
Jump 110600000; time 1994141.9;  645 to  646.
Jump 110700000; time 1994454.8;  555 to  554.
Jump 110800000; time 1994686.5;  679 to  680.
Jump 110900000; time 1994935.8;  315 to  314.
Jump 111000000; time 1995367.0;  307 to  308.
Jump 111100000; time 1996147.1;  989 to  988.
Jump 111200000; time 1998281.8;  745 to  744.
Jump 111300000; time 2001052.7;  861 to  862.
Jump 111400000; time 2001359.9;  347 to  348.
Jump 111500000; time 2001569.2;  593 to  592.
Jump 111600000; time 2001773.1;  521 to  522.
Jump 111700000; time 2001975.3;  505 to  504.
Jump 111800000; time 2002277.3;  727 to  728.
Jump 111900000; time 2002517.4;  497 to  496.
Jump 112000000; time 2002837.3;  907 to  906.
Jump 112100000; time 2003226.1;  735 to  734.
Jump 112200000; time 2003440.7;  729 to  728.
Jump 112300000; time 2003657.9;  391 to  390.
Jump 112400000; time 2003902.3;  147 to  148.
Jump 112500000; time 2006147.6;  217 to  218.
Jump 112600000; time 2007521.6;  179 to  178.
Jump 112700000; time 2007872.8;  103 to  104.
Jump 112800000; time 2010704.0;  355 to  354.
Jump 112900000; time 2013570.2;  131 to  132.
Jump 113000000; time 2014513.8;  179 to  180.
Jump 113100000; time 2014882.8;  155 to  156.
Jump 113200000; time 2015139.8;  435 to  436.
Jump 113300000; time 2015380.8;  741 to  742.
Jump 113400000; time 2015784.4;  705 to  706.
Jump 113500000; time 2016009.8;  445 to  444.
Jump 113600000; time 2020266.7;  367 to  368.
Jump 113700000; time 2020483.5;  439 to  438.
Jump 113800000; time 2020701.8;  531 to  530.
Jump 113900000; time 2020940.3;  917 to  918.
Jump 114000000; time 2023142.8;  883 to  882.
Jump 114100000; time 2024586.0;  639 to  638.
Jump 114200000; time 2024806.8;  689 to  688.
Jump 114300000; time 2025024.6;  595 to  596.
Jump 114400000; time 2025277.7;  755 to  754.
Jump 114500000; time 2025574.7;   67 to   66.
Jump 114600000; time 2026062.3;  159 to  158.
Jump 114700000; time 2028576.7;  263 to  262.
Jump 114800000; time 2028855.3;  121 to  120.
Jump 114900000; time 2029832.8;  113 to  112.
Jump 115000000; time 2030728.3;  487 to  486.
Jump 115100000; time 2030934.9;  689 to  688.
Jump 115200000; time 2031302.4;  857 to  856.
Jump 115300000; time 2032617.9;  935 to  936.
Jump 115400000; time 2032867.9;  397 to  396.
Jump 115500000; time 2034430.5;  157 to  158.
Jump 115600000; time 2035015.6;  279 to  280.
Jump 115700000; time 2035273.0;  975 to  976.
Jump 115800000; time 2037279.7;  711 to  712.
Jump 115900000; time 2037516.2;  541 to  540.
Jump 116000000; time 2037720.2;  421 to  422.
Jump 116100000; time 2037934.6;  489 to  490.
Jump 116200000; time 2038140.0;  437 to  438.
Jump 116300000; time 2038343.8;  607 to  608.
Jump 116400000; time 2038555.4;  259 to  260.
Jump 116500000; time 2038820.5;  721 to  720.
Jump 116600000; time 2039058.5;  277 to  276.
Jump 116700000; time 2042670.9;   83 to   82.
Jump 116800000; time 2044703.0;  493 to  492.
Jump 116900000; time 2045603.6;   75 to   74.
Jump 117000000; time 2047792.5;  393 to  394.
Jump 117100000; time 2048011.1;  667 to  666.
Jump 117200000; time 2048245.8;  575 to  574.
